Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
5a29a7e8fc7a40e987e0522b1756e4a4	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiaceae	g__Rhizophydium	s__unidentified
fd09d82297804b091986ecd2b6577ceb	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentellopsis	s__Tomentellopsis_echinospora
6a3bbbf44563b98dfe57933527564e0f	k__Fungi	p__Ascomycota					
c33c6976d3db9b42de96c7b6bb5df181	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Scleropezicula	s__unidentified
93e7728bc6d0ccf545555def06e42b46	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
f99ef520b303b1c6f58814d44f45febd	k__Fungi	p__Ascomycota					
48ca3bb34c47d5f98ed507cf3d361aaa	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae		
87cb511e476b92128fd76fc2cc44a7bd	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
413ce18edc988e3e2bdb8f58972bc5e2	k__Fungi	p__Ascomycota					
ca7b241b1001f44c72a64a77c27f9d67	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Collophora	s__unidentified
a35a6bced55983eda5ec1053f91e7160	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hydnangiaceae	g__Laccaria	s__unidentified
50ee0c5c5cb74c99a12a227b1ae2fb56	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8f15c1b979b9ed01e323ba44d1799d99	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenopolyscytalum	s__Xenopolyscytalum_pinea
377eb7e3ebb25dd545dfed8f92d3a71b	k__Fungi						
366d28d1b6d2a9866a2255f0c0caeef1	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
3ffe49275d3225f81f834af72b816d60	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__Rhodotorula_toruloides
7a5932cd27ad2052a9ebaacc4ef96ab2	k__Fungi	p__Ascomycota					
265b3d507e27cfddbbef413875808dac	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
386a9e7c9cc36aec66f92166f8e1108f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
72b00486689aee6db5450d46cf16dc61	k__Fungi						
e9cab0e8e1f237769604ceb4fc757970	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_paludosa
372d29f0a47464cd5f773e05dc5b6f6f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
b956ce601cf7bafb3b4ddcffc3be0184	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__unidentified	s__unidentified
f0b4f18fff3a80a0c1acf8b577e547ab	k__Fungi						
4c09a65d83851963561b49b4860b53ec	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	
9084be142a3edd7b5fcabe19b636214c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
930c84b72d48598e5925d894cd72ff8e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
fd883b4aa24d9102ae92eca472949986	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Collophora	s__unidentified
e0f9f7005ff1b5dfa22b2c21ca6b101f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	s__unidentified
7d4a2c0796d02b67405add611a361e10	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Trichoderma_spirale
bfea02fada45e73923d7d63f7cd6988d	k__Fungi						
0fce72c616358e8b769e59306883da07	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
31692f17395c5d75b7d1b875f15a809a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__Exophiala_moniliae
7653d24cdf21e0f1ea5b65ad49f93ba7	k__Fungi						
5222f0655069555c4a747bbf8488f299	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
26a2a1c103814aa19d391a38df349b50	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__unidentified	s__unidentified
cc8cfcfe1770aa53c2c61600ec3b8d65	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae		
2b258971041746942b5690ddf3642cb3	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Pertusariales	f__Megasporaceae	g__Aspicilia	s__unidentified
1f035d6661abd94ca68b48cf696553db	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
63ff5a48ddfb3c3886a78840df7af64b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	g__Sistotrema	s__unidentified
3d6b4315cb06fc5b649fbb5bbf78848e	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales			
c9611103b2e4c4ac9d8df0ae24a23e70	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
b16abb8c7354ad7efe7d5c0a5066b036	k__Fungi						
5cc632c14b6badb32c822edcd889bfc8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__Trechispora_stevensonii
a163088215c0161ae97683f0e9ec2570	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__Amphinema_byssoides
6b42810619842c34febfd5b430d0edb0	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__unidentified	g__unidentified	s__unidentified
ba7a0c5fd35bceeffc361ef6c17bc834	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
0729a43efdba1ab764ac91bdee00f5ec	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
80d50e1f266f320b8d76f72e9d8eaf3f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__unidentified
fd4ae0abaad88acf8dc361681da571d7	k__Fungi						
cc8ae9c105bcafa38c7e4c400a3dc247	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
f5fd44e32d8e7aa6c95eb3aa7c45f71d	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Pertusariales	f__Megasporaceae	g__Aspicilia	s__unidentified
aa794ea41ac534f2b78474bbf1118536	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
1e11286534be7241e51a032ad6f06e71	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
2894d6b3740dd9b38ff74727d86ff180	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
82ae232d6ef5b6519bee3d3cbc1393cf	k__Fungi						
db08285db3db8e53119c480916c06ee1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
4df5919a60a677cd2a5ea2917a450d34	k__Fungi	p__Ascomycota					
765dddfc84139be575a2cb65d77782fd	k__Fungi	p__Ascomycota					
37950698f34e7b4f6b6d6061e05d39a2	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
e22f761ebbcade56f10f7724ac39ffe3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae		
8740aaa7b62c7461765367fa831a4bbd	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
87e8d8cefa8625a1c989c0292c74d55b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
a4d27a8bcc55fe6c4806fee1495e9a75	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales			
c2d7211743d62d11ced96f1782c24ac6	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	
632e17fd7ce6d241050cdbd719410fda	k__Fungi	p__Ascomycota					
56a953fba58d53e652ed318933a4a8e6	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__unidentified
573ff538d4de10d96f90a1d39bc4c7c3	k__Fungi						
916bddbda420d9788ac54f0f8e4d207c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
bdc92a0d7cfe4b1d0f717fdaa8e86ad1	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Discinaceae	g__Gyromitra	s__Gyromitra_infula
2ff1b34d4151515ab68fd155e2c57cd9	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae		
67f6f89c2442ef5f2cb04bc19293882d	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
debdb702f9660e58c46c76867f30689b	k__Fungi	p__Ascomycota					
2cdfbb165b6dc5f604e59b030ea2041d	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
098281a475a435c1985e534702d843c2	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_angusta
edc48eae264a804afe444f44a1db9cd6	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_turficola
89c7506d33e57c9e1a975cfa992b06fc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
5358d1cde3c06c41240bb3be4907c22d	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_sphaeroides
084a236649aa6242abdfb62b6d9e878f	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
be391f9fe85ec0e1ea109594a9888a35	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__Lophodermium_pinastri
40cdf4aef08146d23f6d6b53ec070bbb	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	s__Lactarius_rufus
b21a90bc084d9298d47923f4e7c65689	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_sphaeroides
d30316b1ae6d47722544ab71eb50c49c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_taigarum
0eed31d4e7683654a665b7884236493f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
204b0a67982b34df2939f24018430c20	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
2878b999d1a2917641c35d0b01bae4ca	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
14810ce764b0b00195a39b65de9d0830	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
0eeb68628cea0e631bfcf132e3bc16c9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	
acba8fc769d48f3df62732c9bd0250c5	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
81a61dd7dafb5412279c8cce858e3d64	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
62a38258e55ecc200fb57a11a91655fb	k__Fungi	p__Ascomycota					
4f40a366dec80c2ea5fab1ecc1faaad1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
291db8ea1712a3081d34b1d82b0ab36e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Botryobasidiaceae	g__Botryobasidium	s__Botryobasidium_obtusisporum
ea1ecf7ce8480b4dd52619b822d79907	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
f93373353f5da66381b538f844491100	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae		
0b990cb21583c6b6238854ed3c526bbd	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__Lophodermium_pinastri
e195ab2d166650b0fa04a984dbfd4227	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Serpulaceae	g__Serpula	s__Serpula_himantioides
971ca0d3a5ab7f546de28c932e65ff3a	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__Umbelopsis_dimorpha
f0d51996a0fde3b764284c46ec74e564	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__Archaeorhizomyces_finlayi
4924eb8d5770ef4b99c650b944e7c94f	k__Fungi						
8028b4bda4ac18815a507fce9d8474b9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_cereale
f1dae233f53ea7b6e13e55df085fcdb2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Basidiodendron	
8fba53d73edf4d17975c075902d87f7e	k__Fungi	p__Ascomycota					
ad22b43540b0fda4ef09eea9cb353e44	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Scleropezicula	s__unidentified
57b027fd6423a9f0301aa91d79b33e79	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_aeruginea
924ed1d3719991b831859e4e3f2fe2b3	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
7dea98743dc176a29e11ba97abc2293c	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Platygloeales	f__unidentified	g__unidentified	s__unidentified
6641f1da56ffa1fdeca7ffc8756d9296	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
4b009b43d6e36e06a010044e7d053d50	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
e06a8933efb6aaf82f4efeabdd2815a1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Fayodia	s__Fayodia_gracilipes
4bd79a89118e69fdcc7eb4bed787b7c3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
15ca88064065e443bbbaa2acd5982501	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
21fcc3f956d348e09e1942d7d7c5b5c2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae		
208f3231f637360bf7c4344e2773a61b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_fallax
55182282aefc6cf6ec013130487aa0af	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
f2ee7f1dfe8851dd8c5db60bf4685725	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
90efb01a2d2111a86772919a7f9d304f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__Amphinema_byssoides
f9c2a40b235904eaaf879b74d169099b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudogymnoascus	s__Pseudogymnoascus_roseus
735941641c85ed893b1128ad6f443c2b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
35fc0eb585362b8b0d0b108657bb28d4	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
443eecd215c750475c923c4096aba2e1	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__Taphrina_tormentillae
520c642244be2d93e54321053846064f	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae		
b97509931c6e90424b004f89c98ad77c	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiaceae	g__Rhizophydium	s__unidentified
fe82802cb54222dfea3725a7698ffdef	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
54933ff2e43addabc62efdab681b352e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Collophora	s__unidentified
bc021e687bf5e4306e533b987d0ae979	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
46090debed884246d42dfe152c84f188	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
5fb29cae654b3d3050b51ab713b309e0	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Clathrosphaerina	s__Clathrosphaerina_zalewskii
7e91206decd4e4de6513a691211f0638	k__Fungi						
45433235dd3358f8d83e65b6728544a1	k__Fungi						
cfe376ceaa354747f4335905ca36ddda	k__Fungi	p__Ascomycota					
8e95ba818df32f5228f1c553914d7012	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_sphaeroides
d53d49a4bbfa72bd4ae92b412ede72b2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	
6d87ce2e63b1c4d59297dc59ccbd63ea	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__unidentified
6b9595052fa47a5c90f2999f09266026	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__Rhodotorula_toruloides
4d8d2b53ab359933e729c9f0813573d3	k__Fungi						
c760f6dc8feaa7e92674f6f50fae08dc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
59bf4c94834c7d43a197eb15c251c5fb	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
a3be0c00610b4057e43d4159771114d4	k__Fungi	p__Ascomycota	c__Leotiomycetes				
b2cb5e4c325199bbac1b3073b4e2bd83	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae		
ae95960911408331ca813dbcd98b74ce	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
92df9a10c3ab648cc5650297419daa93	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
bb9e16e562120e422d693f7b10024094	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
fdee85280609eee7097eb47ae5cf2947	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis		
7b6c9c6903c640646cbefd55657fb8c8	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Meliniomyces	s__unidentified
87ba8ba496da4bcf23b894c2e4795160	k__Fungi						
675e3eebc8c2661704c77ce291765594	k__Fungi	p__Ascomycota	c__Leotiomycetes				
9fefbc596df55224c8d6f5f396ec6c3c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
90d53cdcb2de7c9ae866a6dd3ca5586c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
df89539f2c5c48d5568c6f5b389cb315	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__unidentified
ecf5b779a84b1b8e992df4d51d250563	k__Fungi						
47ed53b17a453ee77b7960eb2790d471	k__Fungi						
f6ee7c16a9901e479da589f388aaeaee	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
52440562ce060e1131b4e61b2efd87e4	k__Fungi	p__Ascomycota					
8641a06d352f8dd43d6473991da1f818	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Discinaceae	g__Gyromitra	s__Gyromitra_infula
f9c2bc82148721305a5dfa839747c8ff	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__unidentified
4119a38839ce4bbc979004ed16f6d237	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Wilcoxina	s__unidentified
946bdc19d81eacf32bae7ba0049cd771	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__unidentified	s__unidentified
b40ebefc66cb8a4a6fa4e7255bbf1641	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_pseudozygospora
9614ae96728fc00a3f55fcb16f4cf098	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_lubrica
3c8de615423283307bb448ce1fa94878	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
8e0971b2a01c3fdddfdf35550108f6a7	k__Fungi	p__Ascomycota	c__Leotiomycetes				
f158c60c92985ad69cade33a89e9d3ba	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_pulchella
6186ed92cf6265c14821295c4e7cf7a1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	s__unidentified
ba27e66d0e033d1ff13cced82f62ddac	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Hamamotoa	s__Hamamotoa_lignophila
69947160bceedc5c86d546ccb02af9db	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
d06225fd369648fc5eac875cff4f37cf	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
5835f23c9d4b53c9ed9653f7f3452f65	k__Fungi						
1e5c267372e0688a48c3929020db322a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
6bfea4f8263ad6521fb5fcf85d055af3	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	s__unidentified
52803f3d89acb2e89925eb3571161155	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Cheilymenia	
dccb7e39860ef56189533ee0b216a1c0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__unidentified	s__unidentified
d4003ebec660ff9f30542d6485e483d2	k__Fungi						
27eb82bfb53b7fe5b76d4db12e53a330	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
cd011cae3da8ee2325d5d33d805669b4	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_turficola
1ac0b3c2d594d8aeb24810bcb8e55698	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_parvispora
dd4e6ff57eff56e83a43e09e66b10ebe	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Chaetothyriales_fam_Incertae_sedis	g__Sarcinomyces	s__unidentified
f704a57361383e08d5b296c480323aac	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	
50c773160c7d61fb94a7efa2aba96d8a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
6951e9f9bb13ce169a7933cc75e85e24	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Cheilymenia	
f8139caac363fe5fd271ea4c9bebd26e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_lanatum
ffc2071a5208c6005ef5a2e5326ef3a2	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_maius
c6d734335ac5f0d004365370f452e6c3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Tylospora	s__Tylospora_fibrillosa
0bb3aab9b9ce0769dc9d1f5694355627	k__Fungi	p__Ascomycota					
412ab98c09195e1d615ebb0a9cb9f247	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
